RET16EC066,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,A, EC206,C, EC232,B+, EC208,B+, MA204,B+,HS210,B+
RET16EC067,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,O, EC204,A+, EC230,O, EC206,A, EC232,O, EC208,O, MA204,O,HS210,A
RET16EC068,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B+, EC230,A+, EC206,B, EC232,A, EC208,B+, MA204,B+,HS210,B
RET16EC069,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,B, EC230,B, EC206,C, EC232,P, EC208,B, MA204,F,HS210,B
RET16EC070,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B, EC230,A, EC206,B, EC232,O, EC208,A+, MA204,B+,HS210,B+
RET16EC071,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,B+, EC230,A, EC206,B, EC232,B+, EC208,B, MA204,C,HS210,B
RET16EC072,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,B+, EC230,B+, EC206,B, EC232,O, EC208,C, MA204,C,HS210,B+
RET16EC073,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,O, EC204,A, EC230,O, EC206,A, EC232,O, EC208,O, MA204,O,HS210,B+
RET16EC074,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,B, EC206,C, EC232,P, EC208,C, MA204,C,HS210,C
RET16EC075,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,F, EC230,B+, EC206,C, EC232,B, EC208,P, MA204,F,HS210,B
RET16EC076,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,F, EC204,C, EC230,B+, EC206,C, EC232,A, EC208,B, MA204,F,HS210,B
RET16EC077,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,A, EC204,B, EC230,A+, EC206,B, EC232,B+, EC208,B+, MA204,A,HS210,B+
RET16EC078,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,P, EC230,C, EC206,P, EC232,P, EC208,F, MA204,F,HS210,B
RET16EC080,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B, EC230,A, EC206,B, EC232,B, EC208,B, MA204,O,HS210,B
RET16EC081,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,B, EC230,B+, EC206,B+, EC232,B+, EC208,B+, MA204,B+,HS210,B+
RET16EC082,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,A+, EC204,B+, EC230,O, EC206,A, EC232,O, EC208,O, MA204,O,HS210,B+
RET16EC083,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,F, EC230,A, EC206,F, EC232,A+, EC208,C, MA204,B+,HS210,B+
RET16EC084,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,O, EC206,B, EC232,O, EC208,A, MA204,O,HS210,A
RET16EC085,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,O, EC206,B, EC232,B+, EC208,B+, MA204,O,HS210,B+
RET16EC086,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,C, EC230,A, EC206,C, EC232,B+, EC208,B+, MA204,B+,HS210,B
RET16EC087,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B, EC230,O, EC206,B+, EC232,A+, EC208,A, MA204,O,HS210,B+
RET16EC088,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,C, EC230,A, EC206,B, EC232,B+, EC208,B, MA204,B+,HS210,B+
RET16EC089,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,A+, EC204,B+, EC230,O, EC206,A+, EC232,O, EC208,A+, MA204,O,HS210,A
RET16EC090,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,C, EC230,A, EC206,B, EC232,A+, EC208,B, MA204,A,HS210,B+
RET16EC091,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,C, EC230,B, EC206,F, EC232,B+, EC208,C, MA204,A,HS210,B
RET16EC092,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,A, EC204,B, EC230,O, EC206,B, EC232,O, EC208,B+, MA204,O,HS210,B+
RET16EC093,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,C, EC230,B+, EC206,C, EC232,O, EC208,B, MA204,A,HS210,B+
RET16EC094,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,B+, EC206,B, EC232,A, EC208,C, MA204,B,HS210,B
RET16EC095,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,B+, EC206,C, EC232,A, EC208,C, MA204,A,HS210,B+
RET16EC097,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,C, EC230,B, EC206,C, EC232,B+, EC208,C, MA204,A,HS210,B+
RET16EC098,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,A+, EC206,B, EC232,O, EC208,C, MA204,A,HS210,B+
RET16EC099,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,A, EC230,O, EC206,A, EC232,O, EC208,A, MA204,O,HS210,A
RET16EC100,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,C, EC230,B+, EC206,B, EC232,C, EC208,B, MA204,A,HS210,B+
RET16EC101,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,O, EC206,B+, EC232,O, EC208,B+, MA204,O,HS210,A
RET16EC102,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B, EC230,O, EC206,A+, EC232,A+, EC208,B+, MA204,O,HS210,B+
RET16EC103,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B, EC230,A+, EC206,B, EC232,A+, EC208,A, MA204,O,HS210,B+
RET16EC104,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,O, EC206,B, EC232,A, EC208,B+, MA204,A,HS210,B
RET16EC105,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,O, EC204,B+, EC230,O, EC206,B, EC232,A+, EC208,A, MA204,O,HS210,B+
RET16EC106,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,A, EC204,A, EC230,O, EC206,B+, EC232,O, EC208,O, MA204,O,HS210,A
RET16EC108,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B+, EC230,A, EC206,B, EC232,A+, EC208,B+, MA204,O,HS210,A
RET16EC109,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,FE, EC204,, EC230,B, EC206,, EC232,P, EC208,, MA204,F,HS210,B
RET16EC110,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,O, EC206,A, EC232,A, EC208,B+, MA204,B+,HS210,B+
RET16EC111,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,O, EC206,B+, EC232,O, EC208,B, MA204,A+,HS210,B
RET16EC112,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,A, EC204,A+, EC230,O, EC206,A, EC232,A+, EC208,B+, MA204,A+,HS210,A
RET16EC113,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,P, EC204,C, EC230,A+, EC206,C, EC232,O, EC208,F, MA204,B,HS210,B
RET16EC114,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,A, EC206,B+, EC232,O, EC208,B+, MA204,B+,HS210,A
RET16EC115,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B+, EC230,A, EC206,B+, EC232,A+, EC208,B+, MA204,O,HS210,B+
RET16EC116,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B, EC230,O, EC206,B+, EC232,O, EC208,B+, MA204,A+,HS210,B+
RET16EC117,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,P, EC204,FE, EC230,B, EC206,FE, EC232,B+, EC208,C, MA204,B,HS210,B
RET16EC118,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,A, EC204,A+, EC230,O, EC206,A+, EC232,O, EC208,O, MA204,O,HS210,A+
RET16EC119,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,O, EC206,B, EC232,O, EC208,B+, MA204,A+,HS210,B
RET16EC120,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,A, EC206,B, EC232,B+, EC208,B, MA204,B+,HS210,B+
RET16EC121,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B+, EC230,A+, EC206,B+, EC232,O, EC208,B+, MA204,O,HS210,B+
RET16EC122,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,C, EC230,O, EC206,C, EC232,B+, EC208,B, MA204,B+,HS210,B
RET16EC123,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B+, EC230,A, EC206,B+, EC232,B+, EC208,A, MA204,O,HS210,B+
RET16EC124,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,P, EC204,C, EC230,B, EC206,B, EC232,B, EC208,B, MA204,C,HS210,B+
RET16EC125,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,B+, EC206,B+, EC232,B, EC208,A, MA204,O,HS210,B+
RET16EC126,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,A, EC206,B+, EC232,B+, EC208,A, MA204,B+,HS210,B
RET16EC127,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B, EC230,A+, EC206,B, EC232,A, EC208,A, MA204,B+,HS210,B+
RET16EC128,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,B, EC230,B+, EC206,C, EC232,B, EC208,C, MA204,B+,HS210,B+
RET16EC129,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,, EC204,Absent, EC230,B, EC206,FE, EC232,B, EC208,FE, MA204,,HS210,Absent
RET16EC130,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B+, EC230,O, EC206,O, EC232,A+, EC208,A+, MA204,O,HS210,B+
RET16EC131,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,C, EC230,A+, EC206,B, EC232,B, EC208,B, MA204,B+,HS210,B
RET16EC132,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,P, EC204,F, EC230,B+, EC206,C, EC232,B, EC208,F, MA204,C,HS210,B
RET16EC133,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,O, EC204,B+, EC230,A, EC206,B+, EC232,B+, EC208,A+, MA204,O,HS210,A+
RET16EC134,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,C, EC230,A+, EC206,B, EC232,O, EC208,B+, MA204,A,HS210,B
RET16EC135,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,A+, EC206,B+, EC232,B, EC208,A+, MA204,O,HS210,B
RET16EC136,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,P, EC204,C, EC230,C, EC206,FE, EC232,FE, EC208,C, MA204,B,HS210,F
RET16EC137,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B+, EC230,O, EC206,B+, EC232,O, EC208,B, MA204,A+,HS210,B
RET16EC138,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,A+, EC230,O, EC206,B+, EC232,A+, EC208,B+, MA204,O,HS210,B+
RET16EC139,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B+, EC230,A+, EC206,B+, EC232,A+, EC208,O, MA204,A,HS210,B+
RET16EC140,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,C, EC230,B, EC206,P, EC232,C, EC208,C, MA204,F,HS210,B+
RET16EC141,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,F, EC230,B+, EC206,F, EC232,B, EC208,F, MA204,B+,HS210,B
RET16EC142,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,F, EC230,B, EC206,B, EC232,B, EC208,B+, MA204,B+,HS210,B
RET16EC143,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B, EC230,B+, EC206,B, EC232,B, EC208,B, MA204,A+,HS210,B
RET16EC144,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,A+, EC230,A+, EC206,B+, EC232,B+, EC208,O, MA204,O,HS210,B+
RET16EC145,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,B+, EC206,B, EC232,A, EC208,B+, MA204,B+,HS210,B
RET16EC146,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,A, EC230,A+, EC206,B+, EC232,O, EC208,B+, MA204,O,HS210,B
RET16EC147,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,P, EC204,B, EC230,B, EC206,C, EC232,C, EC208,C, MA204,B,HS210,B
RET16EC148,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,B+, EC206,B+, EC232,B, EC208,C, MA204,A,HS210,B
RET16EC149,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,A, EC230,A, EC206,A, EC232,A+, EC208,B, MA204,A+,HS210,B
RET16EC150,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B+, EC230,A, EC206,O, EC232,A, EC208,B, MA204,O,HS210,B
RET16EC151,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,B+, EC206,C, EC232,B+, EC208,C, MA204,B+,HS210,B+
RET16EC152,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,C, EC230,B, EC206,C, EC232,C, EC208,B, MA204,C,HS210,B
RET16EC154,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,C, EC206,B+, EC232,C, EC208,B+, MA204,O,HS210,C
RET16EC155,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,P, EC204,B, EC230,B, EC206,P, EC232,C, EC208,F, MA204,B,HS210,C
RET16EC156,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,P, EC204,C, EC230,B, EC206,C, EC232,C, EC208,C, MA204,C,HS210,B
RET16EC157,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,B, EC206,B, EC232,B, EC208,B, MA204,B+,HS210,B+
RET16EC158,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,F, EC204,B, EC230,C, EC206,F, EC232,P, EC208,F, MA204,F,HS210,B
RET16EC159,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,B+, EC206,B+, EC232,A+, EC208,B+, MA204,B+,HS210,B
RET16EC160,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,C, EC230,A, EC206,C, EC232,B+, EC208,C, MA204,B+,HS210,C
RET16EC161,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,B, EC230,A+, EC206,B, EC232,B, EC208,B, MA204,B,HS210,B
RET16EC162,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,B, EC206,B+, EC232,B, EC208,B, MA204,B,HS210,B+
RET16EC163,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,A, EC230,A, EC206,B+, EC232,O, EC208,A, MA204,A+,HS210,B+
RET16EC164,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,B+, EC206,B+, EC232,A+, EC208,B+, MA204,B+,HS210,B+
RET16EC165,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B+, EC230,B+, EC206,A, EC232,O, EC208,A, MA204,A+,HS210,A
RET16EC166,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,F, EC204,B, EC230,P, EC206,C, EC232,C, EC208,C, MA204,B,HS210,B
RET16EC167,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,A, EC230,A+, EC206,B, EC232,O, EC208,B+, MA204,A+,HS210,B+
RET16EC168,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,F, EC204,B, EC230,C, EC206,B, EC232,B+, EC208,B, MA204,F,HS210,A
RET16EC169,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,B+, EC206,B+, EC232,B+, EC208,B+, MA204,A+,HS210,B+
RET16EC171,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,F, EC204,C, EC230,B+, EC206,C, EC232,B, EC208,B, MA204,B+,HS210,C
RET16EC172,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B+, EC230,B+, EC206,B+, EC232,O, EC208,A, MA204,A,HS210,B+
RET16EC173,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,F, EC230,B+, EC206,B, EC232,B, EC208,F, MA204,C,HS210,B
RET16EC174,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,B, EC206,B+, EC232,B+, EC208,B, MA204,B,HS210,C
RET16EC175,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,F, EC230,C, EC206,C, EC232,A, EC208,F, MA204,B,HS210,B
RET16EC176,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,P, EC204,C, EC230,B, EC206,C, EC232,B, EC208,B, MA204,C,HS210,B
RET16EC178,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B, EC230,A, EC206,B+, EC232,O, EC208,A, MA204,O,HS210,A
RET16EC179,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,O, EC230,B+, EC206,A, EC232,O, EC208,O, MA204,O,HS210,B+
RET16EC181,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,Absent, EC230,P, EC206,Absent, EC232,A, EC208,Absent, MA204,B+,HS210,Absent
RET16EC182,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,B, EC206,B+, EC232,B+, EC208,A, MA204,B,HS210,B+
RET16EC183,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,C, EC206,F, EC232,B, EC208,B, MA204,B+,HS210,B+
RET16EC184,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,B, EC206,B+, EC232,A, EC208,B+, MA204,O,HS210,A
RET16EC185,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,A, EC204,A+, EC230,B+, EC206,A+, EC232,A, EC208,A+, MA204,A+,HS210,A
RET16EC186,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B+, EC204,B+, EC230,A, EC206,B+, EC232,O, EC208,B+, MA204,O,HS210,B+
RET16EC187,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B, EC230,B, EC206,B+, EC232,B, EC208,B, MA204,B,HS210,B+
RET16EC188,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,C, EC230,B, EC206,B, EC232,C, EC208,C, MA204,B,HS210,B
RET16EC189,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,C, EC204,C, EC230,B, EC206,F, EC232,C, EC208,C, MA204,B,HS210,B+
RET16EC190,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,F, EC204,F, EC230,C, EC206,F, EC232,C, EC208,F, MA204,F,HS210,B+
RET16EC191,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,B, EC204,B+, EC230,B+, EC206,C, EC232,O, EC208,A, MA204,B+,HS210,B+
RET16EC192,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG, EC202,F, EC204,F, EC230,P, EC206,F, EC232,B, EC208,F, MA204,F,HS210,B+
RET16CS001,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,COMPUTER SCIENCE & ENGINEERING, CS232,B+, MA202,O, CS234,A,HS210,B+, CS208,A, CS202,B+, CS206,B+, CS204,A
RET16CS003,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,COMPUTER SCIENCE & ENGINEERING, CS232,P, MA202,B, CS234,B+,HS210,B+, CS208,C, CS202,C, CS206,F, CS204,F
RET16CS004,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,COMPUTER SCIENCE & ENGINEERING, CS232,B, MA202,A+, CS234,A,HS210,B+, CS208,C, CS202,F, CS206,C, CS204,B
